date,time,amazonID,indivOrGroup,groupSize,room,confirmationID,subjectNumber,round,gameRound,gameType,behaviouralType,choice,num_choice,payoff,didShare,info_share_cost,totalEarning,timeElapsed,latency
2021-11-19,10:14:35,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,12,0,2,choice,sure,,117,,0,1349,68991,0
2021-11-19,10:14:35,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,12,0,2,choice,risky,,167,,0,1502,69012,0
2021-11-19,10:14:37,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,12,0,2,info-sharing,,2,167,0,0,167,70901,0
2021-11-19,10:14:37,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,12,0,2,info-sharing,,1,117,1,0,117,71004,0
2021-11-19,10:14:38,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,13,0,2,choice,risky,,166,,0,1668,72406,0
2021-11-19,10:14:39,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,13,0,2,choice,sure,,116,,0,1465,72679,0
2021-11-19,10:14:40,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,13,0,2,info-sharing,,2,166,0,0,166,74267,0
2021-11-19,10:14:41,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,13,0,2,info-sharing,,1,116,1,0,116,74770,0
2021-11-19,10:14:42,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,14,0,2,choice,risky,,166,,0,1834,76032,0
2021-11-19,10:14:42,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,14,0,2,choice,sure,,118,,0,1583,76503,0
2021-11-19,10:14:44,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,14,0,2,info-sharing,,2,166,0,0,166,77935,0
2021-11-19,10:14:44,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,14,0,2,info-sharing,,1,118,1,0,118,78358,0
2021-11-19,10:14:46,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,15,0,2,choice,risky,,65,,0,1899,79566,0
2021-11-19,10:14:46,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,15,0,2,choice,sure,,117,,0,1700,79952,0
2021-11-19,10:14:48,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,15,0,2,info-sharing,,2,65,0,0,65,81540,0
2021-11-19,10:14:48,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,15,0,2,info-sharing,,1,117,1,0,117,82161,0
2021-11-19,10:14:49,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,16,0,2,choice,sure,,116,,0,1816,83359,0
2021-11-19,10:14:49,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,16,0,2,choice,risky,,66,,0,1965,83388,0
2021-11-19,10:14:51,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,16,0,2,info-sharing,,1,116,1,0,116,84982,0
2021-11-19,10:14:51,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,16,0,2,info-sharing,,2,66,0,0,66,85421,0
2021-11-19,10:14:52,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,17,0,2,choice,risky,,166,,0,2131,86457,0
2021-11-19,10:14:53,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,17,0,2,choice,sure,,116,,0,1932,86851,0
2021-11-19,10:14:54,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,17,0,2,info-sharing,,2,166,0,0,166,88247,0
2021-11-19,10:14:54,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,17,0,2,info-sharing,,1,116,1,0,116,88347,0
2021-11-19,10:14:56,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,18,0,2,choice,sure,,116,,0,2048,89535,0
2021-11-19,10:14:56,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,18,0,2,choice,risky,,166,,0,2297,89591,0
2021-11-19,10:14:57,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,18,0,2,info-sharing,,1,116,1,0,116,91022,0
2021-11-19,10:14:58,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,18,0,2,info-sharing,,2,166,0,0,166,91773,0
2021-11-19,10:14:59,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,19,0,2,choice,sure,,117,,0,2165,92889,0
2021-11-19,10:14:59,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,19,0,2,choice,risky,,67,,0,2364,93013,0
2021-11-19,10:15:0,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,19,0,2,info-sharing,,1,117,1,0,117,94342,0
2021-11-19,10:15:1,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,19,0,2,info-sharing,,2,67,0,0,67,94985,0
2021-11-19,10:15:2,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,20,0,2,choice,sure,,117,,0,2282,96234,0
2021-11-19,10:15:3,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,20,0,2,choice,risky,,168,,0,2532,96530,0
2021-11-19,10:15:4,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,20,0,2,info-sharing,,1,117,1,0,117,98156,0
2021-11-19,10:15:5,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,20,0,2,info-sharing,,2,168,0,0,168,99320,0
2021-11-19,10:15:6,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,21,0,2,choice,risky,,66,,0,2598,100495,0
2021-11-19,10:15:7,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,21,0,2,choice,sure,,117,,0,2399,100693,0
2021-11-19,10:15:8,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,21,0,2,info-sharing,,1,117,1,0,117,102295,0
2021-11-19,10:15:9,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,21,0,2,info-sharing,,2,66,0,0,66,102534,0
2021-11-19,10:15:10,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,22,0,2,choice,risky,,67,,0,2665,103746,0
2021-11-19,10:15:10,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,22,0,2,choice,sure,,119,,0,2518,103782,0
2021-11-19,10:15:12,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,22,0,2,info-sharing,,1,119,1,0,119,105595,0
2021-11-19,10:15:12,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,22,0,2,info-sharing,,2,67,0,0,67,105712,0
